killID,killmail_id,killmail_time,solar_system_id,zkb.locationID,zkb.hash,zkb.fittedValue,zkb.totalValue,zkb.points,zkb.npc,zkb.solo,zkb.awox,zkb.href,victim.alliance_id,victim.character_id,victim.corporation_id,victim.damage_taken,victim.position.x,victim.position.y,victim.position.z,victim.ship_type_id,attacker.alliance_id,attacker.character_id,attacker.corporation_id,attacker.damage_done,attacker.final_blow,attacker.security_status,attacker.ship_type_id,attacker.weapon_type_id,attacker.faction_id,victim.faction_id,war_id,moon_id
85952662,85952662,2020-07-28T02:18:57Z,30003504,50003008,645a482d1383d50650cacc1d110793f262913d52,5185545.09,11488590.22,1,False,True,False,https://esi.evetech.net/v1/killmails/85952662/645a482d1383d50650cacc1d110793f262913d52/,,2117072495.0,98642354,2749,-2757542089859.3813,-475208795908.9872,-3048297298621.5728,16240,99009268.0,96464269.0,98258093.0,1123,True,1.6,3756.0,3138.0,,,,
85952609,85952609,2020-07-28T02:17:51Z,30005330,50006202,836e4ec1384a5197c30eca111173acae944bb13d,1207830361.84,1297557078.66,1,True,False,False,https://esi.evetech.net/v1/killmails/85952609/836e4ec1384a5197c30eca111173acae944bb13d/,99009268.0,1350812787.0,98258093,28645,2185140116524.349,-221382558484.46475,-1007159939807.5446,28661,,,1000298.0,20761,True,0.0,52214.0,,,,,
85952614,85952614,2020-07-28T02:18:06Z,30003504,50003008,8f31d0b93e6b7096edb985db9698bb82d748c543,14048688.99,20688547.5,19,False,True,False,https://esi.evetech.net/v1/killmails/85952614/8f31d0b93e6b7096edb985db9698bb82d748c543/,,2117235839.0,98643713,17649,-2757542090006.021,-475208784998.6186,-3048297304970.147,624,99009268.0,96464269.0,98258093.0,2374,True,1.6,3756.0,3138.0,,,,
85952630,85952630,2020-07-28T02:18:40Z,30003504,50003008,265f2dfe1346bdbc0821e1002b431282d5c706b5,4650458.4,11541321.28,1,False,True,False,https://esi.evetech.net/v1/killmails/85952630/265f2dfe1346bdbc0821e1002b431282d5c706b5/,99005338.0,94294125.0,98148549,3083,-2757542088378.532,-475208794491.6653,-3048297297905.2954,16240,99009268.0,96464269.0,98258093.0,2751,True,1.6,3756.0,3756.0,,,,
85952650,85952650,2020-07-28T02:18:52Z,30003504,50003008,77a6b14b7df64a7cbf798307fabe583efc0cef76,5240463.75,11542196.32,1,False,True,False,https://esi.evetech.net/v1/killmails/85952650/77a6b14b7df64a7cbf798307fabe583efc0cef76/,,2115315698.0,98642354,2781,-2757542089851.609,-475208794729.1501,-3048297298223.814,16240,99009268.0,96464269.0,98258093.0,0,True,1.6,3756.0,448.0,,,,
85952662,85952662,2020-07-28T02:18:57Z,30003504,50003008,645a482d1383d50650cacc1d110793f262913d52,5185545.09,11488590.22,1,False,True,False,https://esi.evetech.net/v1/killmails/85952662/645a482d1383d50650cacc1d110793f262913d52/,,2117072495.0,98642354,2749,-2757542089859.3813,-475208795908.9872,-3048297298621.5728,16240,99009268.0,96464269.0,98258093.0,1123,True,1.6,3756.0,3138.0,,,,
85952679,85952679,2020-07-28T02:19:38Z,30005029,50013091,af14827471a38ab30c74402bd07927d749288d76,790115735.2,1143939851.6,37,False,False,False,https://esi.evetech.net/v1/killmails/85952679/af14827471a38ab30c74402bd07927d749288d76/,,2114135163.0,1000006,79374,184925189943.6016,23496499190.025658,-455343014098.3414,17918,,841387735.0,98635667.0,26179,True,-0.3,24690.0,3122.0,,,,
85952680,85952680,2020-07-28T02:19:47Z,30005029,50013091,24fafe81ae96698e6d0cc31964a2cc5caeebb5f0,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952680/24fafe81ae96698e6d0cc31964a2cc5caeebb5f0/,,96717215.0,1000006,429,184925194125.11826,23496504434.97486,-455343004128.3208,670,,841387735.0,98635667.0,429,True,-0.3,24690.0,3122.0,,,,
85952579,85952579,2020-07-28T02:16:15Z,30005029,50013091,4d62ca46f5140d80a8588abb9e6107e30dedd499,788322353.43,1142514703.23,21,False,False,False,https://esi.evetech.net/v1/killmails/85952579/4d62ca46f5140d80a8588abb9e6107e30dedd499/,,96717215.0,1000006,65001,184925194400.11826,23496504159.97486,-455343004403.3208,17918,,148322119.0,297029457.0,37564,True,5.0,47271.0,47922.0,,,,
85952622,85952622,2020-07-28T02:18:25Z,30005029,50013091,5ea0f52fcd93441fe6acfcd893d73f8ac2fcd375,777945444.68,1131754433.42,70,False,False,False,https://esi.evetech.net/v1/killmails/85952622/5ea0f52fcd93441fe6acfcd893d73f8ac2fcd375/,,2114762592.0,1000077,76518,184925193805.05826,23496500247.7626,-455343007792.77,17918,,148322119.0,297029457.0,38331,True,5.0,47271.0,47922.0,,,,
85952532,85952532,2020-07-28T02:12:41Z,30000254,50000044,e3def2765263d1d9344c2e7805b0d5a582607663,59449303.12,105328063.36,4,False,False,False,https://esi.evetech.net/v1/killmails/85952532/e3def2765263d1d9344c2e7805b0d5a582607663/,99009829.0,385787762.0,1037550873,25915,1412769979540.0415,134322899088.60374,386209527334.6589,24702,,829309270.0,98567606.0,25679,True,-1.2,17736.0,3057.0,,,,
85952548,85952548,2020-07-28T02:13:54Z,30000254,50000044,ddb8d5e21616d7f190d6f76459f9981633e57f1e,375644122.1,887760825.4,8,False,False,False,https://esi.evetech.net/v1/killmails/85952548/ddb8d5e21616d7f190d6f76459f9981633e57f1e/,99009829.0,1293808889.0,1037550873,11710,1412770039867.521,134322986102.26625,386209566691.50494,29986,,829309270.0,98567606.0,10434,True,-1.2,17736.0,3057.0,,,,
85952559,85952559,2020-07-28T02:14:42Z,30000254,50000044,6dca569d06190c1bf094fcf65d320ed79cfed1b2,1271874.22,2117434.17,1,False,False,False,https://esi.evetech.net/v1/killmails/85952559/6dca569d06190c1bf094fcf65d320ed79cfed1b2/,99009829.0,95953563.0,98425748,974,1412769998829.492,134322962665.33853,386209544425.7414,584,,829309270.0,98567606.0,974,True,-1.2,17736.0,3057.0,,,,
85952588,85952588,2020-07-28T02:16:30Z,32000142,0,48c28b6da05a9cb25af07bf951766d5d55dc4355,27238863.91,71190561.63,23,False,False,False,https://esi.evetech.net/v1/killmails/85952588/48c28b6da05a9cb25af07bf951766d5d55dc4355/,99004804.0,2115020005.0,98644227,33992,-14959788689212.984,-14959788702632.44,-14959788711012.645,628,,92447849.0,98567606.0,16045,True,-1.9,622.0,2913.0,,,,
85952535,85952535,2020-07-28T02:12:50Z,30002850,50000655,eccbb9b641f5dc805c59c45e5856c8f01213ec03,197578503.5,750616067.92,1,False,False,False,https://esi.evetech.net/v1/killmails/85952535/eccbb9b641f5dc805c59c45e5856c8f01213ec03/,99009289.0,2113744392.0,635210548,36940,-556835743148.5786,2191447691870.036,-1637270679555.268,638,99004901.0,1695969155.0,98115742.0,2048,True,-8.6,33153.0,27435.0,,,,
85952537,85952537,2020-07-28T02:12:59Z,30002850,50000655,4d8fff9713cfd19a00c10bc48e84158b53d9e2b5,4256702.24,48120133.84,1,False,False,False,https://esi.evetech.net/v1/killmails/85952537/4d8fff9713cfd19a00c10bc48e84158b53d9e2b5/,99009289.0,2113744392.0,635210548,950,-556835743200.7684,2191447690754.3628,-1637270678508.3733,29248,99004901.0,95186508.0,98115742.0,293,True,0.1,52254.0,47914.0,,,,
85952538,85952538,2020-07-28T02:13:05Z,30002850,50000655,52a2ba4041e5b4f89439b5acb8092540ac4c62fb,68734232.77,68734232.77,1,False,False,False,https://esi.evetech.net/v1/killmails/85952538/52a2ba4041e5b4f89439b5acb8092540ac4c62fb/,99009289.0,2113744392.0,635210548,460,-556835743165.5685,2191447690789.5627,-1637270678473.173,670,99004901.0,95186508.0,98115742.0,2,True,0.1,52254.0,47914.0,,,,
85952558,85952558,2020-07-28T02:14:38Z,30001154,50000500,ec87376ef40a4621df9a04026620ac22af06ed71,17223.96,17223.96,1,False,False,False,https://esi.evetech.net/v1/killmails/85952558/ec87376ef40a4621df9a04026620ac22af06ed71/,,928567562.0,98643929,513,3760955071912.426,503002272406.2163,-566673031643.9872,672,99010037.0,2115889690.0,98627263.0,513,True,-0.4,34562.0,2889.0,,,,
85952574,85952574,2020-07-28T02:15:56Z,30001154,50000500,8d355c8ff9bd799a3a1e874fb657f225d161357a,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952574/8d355c8ff9bd799a3a1e874fb657f225d161357a/,,928567562.0,98643929,462,3760955074561.268,503002272623.9862,-566673032294.7211,670,99010037.0,2115889690.0,98627263.0,462,True,-0.4,34562.0,2889.0,,,,
85952536,85952536,2020-07-28T02:12:53Z,30000254,50000044,a5861c64dabffc36630751dbea442fb144646780,13600088.82,21208078.88,3,False,False,False,https://esi.evetech.net/v1/killmails/85952536/a5861c64dabffc36630751dbea442fb144646780/,99009829.0,2116352719.0,98362674,8855,1412769963480.4631,134322917615.53226,386209554423.1588,631,,1870166824.0,98567606.0,5255,True,-1.2,17715.0,28272.0,,,,
85952550,85952550,2020-07-28T02:13:57Z,30000254,50000044,e7ac166cdf3cf7c0b76262fd75ce30ec93b223f4,3869311.84,6364363.75,1,False,False,False,https://esi.evetech.net/v1/killmails/85952550/e7ac166cdf3cf7c0b76262fd75ce30ec93b223f4/,99009829.0,2116818154.0,98362674,2669,1412770038759.099,134322904564.53702,386209572084.59015,2161,,911601594.0,98567606.0,1515,True,-0.8,33818.0,27381.0,,,,
85952445,85952445,2020-07-28T02:06:23Z,30001051,40066902,a73317ba7d6d2ec415e5fc2dd554000fc410e74d,424424501.92,1480693720.2,1,True,False,False,https://esi.evetech.net/v1/killmails/85952445/a73317ba7d6d2ec415e5fc2dd554000fc410e74d/,99003006.0,92561456.0,98509823,52724,489903867541.5996,128530523716.35448,1434086277494.6355,29990,,,,52724,True,0.0,23481.0,,500025.0,,,
85952580,85952580,2020-07-28T02:16:20Z,30003114,50008859,02da599b6319b39215a6a2b8b900c599688aff49,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952580/02da599b6319b39215a6a2b8b900c599688aff49/,99006625.0,,1812594659,3937,638218047142.1416,90150470844.5817,-1337223834926.292,12198,498125261.0,1020517248.0,98636576.0,3937,True,-1.6,19724.0,37300.0,,,,
85952605,85952605,2020-07-28T02:17:34Z,30003114,50008859,655d33523b13f96c7d288198d8123e5fd677d6d8,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952605/655d33523b13f96c7d288198d8123e5fd677d6d8/,99006625.0,1783722456.0,1268626349,12000,638218062367.7966,90150470477.25577,-1337223798512.8389,12198,498125261.0,1020517248.0,98636576.0,12000,True,-1.6,19724.0,37300.0,,,,
85952576,85952576,2020-07-28T02:16:02Z,30003114,50008859,be4a3791ce2ec6afd09178dd33c9042efc72ee68,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952576/be4a3791ce2ec6afd09178dd33c9042efc72ee68/,99006625.0,1180204700.0,98177721,584,638218073948.8169,90150478374.90633,-1337223824730.875,12198,498125261.0,1020517248.0,98636576.0,584,True,-1.6,19724.0,37300.0,,,,
85952596,85952596,2020-07-28T02:17:07Z,30003114,50008859,6942dfeccd3e2457b36c7d8f8f00b47e5194ab9a,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952596/6942dfeccd3e2457b36c7d8f8f00b47e5194ab9a/,99006625.0,95561166.0,98177721,2736,638218067940.3499,90150483482.5671,-1337223828933.2637,12198,498125261.0,1020517248.0,98636576.0,2736,True,-1.6,19724.0,37300.0,,,,
85952600,85952600,2020-07-28T02:17:18Z,30003114,50008859,6e4d0d7b3fee9dcdf9bb28ebcacb6151402945a9,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952600/6e4d0d7b3fee9dcdf9bb28ebcacb6151402945a9/,99006625.0,229269539.0,98177721,2681,638218033020.1792,90150486812.27898,-1337223821153.4438,12198,498125261.0,1020517248.0,98636576.0,2681,True,-1.6,19724.0,37300.0,,,,
85952584,85952584,2020-07-28T02:16:24Z,30000142,60003760,daf213c14e46578235ae71514e999492706d93a6,3270178.01,10118080.11,3,False,True,False,https://esi.evetech.net/v1/killmails/85952584/daf213c14e46578235ae71514e999492706d93a6/,99003581.0,2115123307.0,98575144,3251,-107303361369.21533,-18744973774.668896,436489079865.4183,602,99009475.0,2116119834.0,98650915.0,3251,True,-1.8,4310.0,9491.0,,,682012.0,
85952590,85952590,2020-07-28T02:16:35Z,30004746,40300517,69255046a2883ce0ae9b074c0f8789173515ae93,6578400.0,9169315.79,1,False,False,False,https://esi.evetech.net/v1/killmails/85952590/69255046a2883ce0ae9b074c0f8789173515ae93/,1354830081.0,96468714.0,98370861,42980,-340127907590.4253,96711475463.89093,-430315912276.7111,33475,99009324.0,93885231.0,98323701.0,15330,True,4.3,52250.0,47914.0,,,,
85952455,85952455,2020-07-28T02:07:04Z,30002686,40170904,0403f01c8a63176e9350bca1d874cc2d6edb3d68,1403201.69,3651871.64,1,False,True,False,https://esi.evetech.net/v1/killmails/85952455/0403f01c8a63176e9350bca1d874cc2d6edb3d68/,99006751.0,2117194802.0,98614163,4235,2276696996819.281,-110452847457.79092,-2319498767000.7065,651,,96057569.0,98077439.0,4235,True,-1.3,35683.0,3178.0,,,,
85952456,85952456,2020-07-28T02:07:06Z,32000159,0,8375084cb38d2ab09ec852fc8a294ac0be252ae6,34863153.63,54269590.79,1,True,False,False,https://esi.evetech.net/v1/killmails/85952456/8375084cb38d2ab09ec852fc8a294ac0be252ae6/,,2116855321.0,98077439,0,-14959670727370.805,-14959788652820.94,-14959788677201.04,11379,,,,0,True,0.0,47465.0,,500021.0,,,
85952457,85952457,2020-07-28T02:07:06Z,32000159,0,ee57f89b1d165047d7db06cdc6c6ca035f3ffc04,34863153.63,54591962.3,1,True,False,False,https://esi.evetech.net/v1/killmails/85952457/ee57f89b1d165047d7db06cdc6c6ca035f3ffc04/,,2116934538.0,98077439,0,-14959670727836.734,-14959788653307.475,-14959788676651.652,11379,,,,0,True,0.0,47465.0,,500021.0,,,
85952544,85952544,2020-07-28T02:13:32Z,30003114,50008859,90faf1a22e81b0c97199c9a5015efe0fc57e4f59,907079.65,907079.65,1,False,False,False,https://esi.evetech.net/v1/killmails/85952544/90faf1a22e81b0c97199c9a5015efe0fc57e4f59/,498125261.0,549274650.0,98420562,460,638218069094.1818,90150513028.88376,-1337223815571.3977,670,99006625.0,1783722456.0,1268626349.0,146,True,-8.3,593.0,2205.0,,,,
85952587,85952587,2020-07-28T02:16:29Z,30003114,50008859,ea922554380b0fd54b8537a38e0ea33b859eb33d,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952587/ea922554380b0fd54b8537a38e0ea33b859eb33d/,99006625.0,233011605.0,1268626349,1869,638218058648.7739,90150474896.0348,-1337223839205.2754,12198,498125261.0,1700284711.0,98420562.0,1869,True,-2.3,24483.0,23055.0,,,,
85952595,85952595,2020-07-28T02:16:56Z,30003114,50008859,5c29a6a0d634716ce47719997bae28de377a2243,903404.21,903404.21,1,False,False,False,https://esi.evetech.net/v1/killmails/85952595/5c29a6a0d634716ce47719997bae28de377a2243/,99006625.0,229269539.0,98177721,12612,638218052335.5182,90150485305.54327,-1337223842062.441,12198,498125261.0,1700284711.0,98420562.0,12612,True,-2.3,24483.0,23055.0,,,,
85952458,85952458,2020-07-28T02:07:06Z,32000159,0,5db9ae5be63711107d031a1b08044ec01d387905,34863153.63,82296654.86,1,True,False,False,https://esi.evetech.net/v1/killmails/85952458/5db9ae5be63711107d031a1b08044ec01d387905/,,952773440.0,98077439,0,-14959670720478.018,-14959788651370.553,-14959788676677.285,11379,,,,0,True,0.0,47465.0,,500021.0,,,
85952459,85952459,2020-07-28T02:07:11Z,32000159,0,2116a70d154a86f6abeb2250978abc334383d1f1,24857472.1,24857472.1,1,True,False,False,https://esi.evetech.net/v1/killmails/85952459/2116a70d154a86f6abeb2250978abc334383d1f1/,,2116855321.0,98077439,0,-14959670727413.705,-14959788652863.842,-14959788677243.94,670,,,,0,True,0.0,47465.0,,500021.0,,,
85952460,85952460,2020-07-28T02:07:12Z,32000159,0,ea2bd454cd40d700f4989eced0bc50596ce288db,24857472.1,24857472.1,1,True,False,False,https://esi.evetech.net/v1/killmails/85952460/ea2bd454cd40d700f4989eced0bc50596ce288db/,,2116934538.0,98077439,0,-14959670727793.83,-14959788653350.375,-14959788676608.75,670,,,,0,True,0.0,47465.0,,500021.0,,,
85952461,85952461,2020-07-28T02:07:12Z,32000159,0,6230d7a6f1acc71581db53f47d6c4c0b35338874,24857472.1,24857472.1,1,True,False,False,https://esi.evetech.net/v1/killmails/85952461/6230d7a6f1acc71581db53f47d6c4c0b35338874/,,952773440.0,98077439,0,-14959670720520.918,-14959788651327.652,-14959788676634.385,670,,,,0,True,0.0,47465.0,,500021.0,,,
85952399,85952399,2020-07-28T02:03:04Z,30002385,60006070,7d5bbabfd74b2369ea7acd94dcacd11adc029515,2692.54,3224.58,1,True,False,False,https://esi.evetech.net/v1/killmails/85952399/7d5bbabfd74b2369ea7acd94dcacd11adc029515/,,95072774.0,98431009,593,2478722208467.074,182280804760.47287,2362162880899.122,588,,,1000125.0,593,True,0.0,3885.0,,,,,
85952408,85952408,2020-07-28T02:03:40Z,31000415,40372353,a3ad8a0e203ade94f53a627d36757573657a03c9,419014.61,517924.82,4,False,True,False,https://esi.evetech.net/v1/killmails/85952408/a3ad8a0e203ade94f53a627d36757573657a03c9/,,2117242001.0,1000168,1900,2002393395329.2937,211637835926.6669,-2668598942993.345,608,,367575249.0,98648570.0,881,True,4.9,605.0,2456.0,,,,
85952412,85952412,2020-07-28T02:03:53Z,31000415,40372353,b6252e9066810e43b3e707f14af5c3988f9bb31a,76995.61,76995.61,1,False,False,False,https://esi.evetech.net/v1/killmails/85952412/b6252e9066810e43b3e707f14af5c3988f9bb31a/,,2117242001.0,1000168,418,2002393395302.8936,211637835900.2669,-2668598942966.9453,670,,367575249.0,98648570.0,418,True,4.9,605.0,24471.0,,,,
85952470,85952470,2020-07-28T02:08:00Z,30002386,60005761,640d1d34d03e1972893c99d186ca4953660f197c,2692.54,3224.58,1,True,False,False,https://esi.evetech.net/v1/killmails/85952470/640d1d34d03e1972893c99d186ca4953660f197c/,,95072774.0,98431009,593,-160098510078.01758,19051195971.597843,-70888145690.41296,588,,,1000125.0,593,True,0.0,3885.0,,,,,
85952311,85952311,2020-07-28T01:57:36Z,30002385,40151684,8c632c75489db5c7487c35e24e47c51215441af4,15046484.6,26045396.43,8,False,True,False,https://esi.evetech.net/v1/killmails/85952311/8c632c75489db5c7487c35e24e47c51215441af4/,,95072774.0,98431009,6395,919789912335.3672,67633391359.713585,-598349958795.487,626,1042504553.0,606044695.0,98335968.0,0,True,-2.0,670.0,34282.0,,,,
85952308,85952308,2020-07-28T01:57:14Z,30002385,40151684,970d18656c73311f00e73da79e3296df115e2db9,87311169.13,171448376.03,1,False,True,False,https://esi.evetech.net/v1/killmails/85952308/970d18656c73311f00e73da79e3296df115e2db9/,1042504553.0,606044695.0,98335968,18243,919789911872.0,67633389763.41972,-598349957794.7888,4308,,95072774.0,98431009.0,18243,True,-3.1,626.0,3146.0,,,,
85952591,85952591,2020-07-28T02:16:35Z,30005020,60010372,5b9661b7f29df70a3f5e640ae2bd487064d1b0ed,32054.17,32054.17,1,False,False,False,https://esi.evetech.net/v1/killmails/85952591/5b9661b7f29df70a3f5e640ae2bd487064d1b0ed/,,2117059171.0,1000169,432,199460177831.5637,39621058406.55258,362816862253.3317,670,99009932.0,1115259921.0,98631594.0,432,True,-10.0,29990.0,2969.0,,,,
85952406,85952406,2020-07-28T02:03:33Z,30004714,50010249,07d689c72a48285b15f699e9c23a653503dfc835,64736312.49,146433814.88,30,False,True,False,https://esi.evetech.net/v1/killmails/85952406/07d689c72a48285b15f699e9c23a653503dfc835/,99001105.0,671625259.0,98620758,4532,-280366820845.88794,3203351153.799509,972367498787.7418,22456,99003581.0,2113421652.0,98524084.0,4532,True,5.0,35683.0,3178.0,,,,
85952422,85952422,2020-07-28T02:04:29Z,30004714,50010249,ea0474976a896393271e98354565953cfcca6907,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952422/ea0474976a896393271e98354565953cfcca6907/,99001105.0,671625259.0,98620758,461,-280366821735.9827,3203352635.360219,972367500034.6302,670,99003581.0,2113421652.0,98524084.0,461,True,5.0,35683.0,3178.0,,,,
85952583,85952583,2020-07-28T02:16:23Z,30005020,60010372,c41002b3f29445959c5edb720c097691287bce6b,3573727.72,4315753.86,1,False,True,False,https://esi.evetech.net/v1/killmails/85952583/c41002b3f29445959c5edb720c097691287bce6b/,,2117059171.0,1000169,1035,199460178175.39734,39621058402.66336,362816862823.9727,607,99009932.0,1115259921.0,98631594.0,1035,True,-10.0,29990.0,2969.0,,,,
85952425,85952425,2020-07-28T02:04:36Z,31001100,40408084,f83ae5a3889fbfa4b184368749326e1891aa20cb,6578400.0,48178400.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952425/f83ae5a3889fbfa4b184368749326e1891aa20cb/,1354830081.0,481473162.0,98234482,47784,-28472784086.695744,39372711993.47435,-34960840172.2503,33475,,1185432224.0,98633005.0,47784,True,-1.5,11393.0,3033.0,,,,
85952503,85952503,2020-07-28T02:10:08Z,31001100,40408090,ad8f388597a9b29680411d609c9c17fd005617d8,6578400.0,48178400.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952503/ad8f388597a9b29680411d609c9c17fd005617d8/,1354830081.0,2117060156.0,667531913,41173,243538280559.1829,264693339691.7389,355266727496.88385,33475,,1185432224.0,98633005.0,10283,True,-1.5,11393.0,3033.0,,,,
85952215,85952215,2020-07-28T01:50:04Z,31000436,40373481,2bae71a326420b4d2bd32f7a4aadc52e3ad291b4,19510922.49,40208744.98,1,True,False,False,https://esi.evetech.net/v1/killmails/85952215/2bae71a326420b4d2bd32f7a4aadc52e3ad291b4/,,2116754913.0,98541271,47235,947772469416.9641,130009012195.29076,1203323574356.678,626,,,,47235,True,0.0,30189.0,,500021.0,,,
85952298,85952298,2020-07-28T01:55:50Z,32000040,0,ae94712a248fd9ff07e76651bf4999a2af692288,10000.0,10000.0,1,True,False,False,https://esi.evetech.net/v1/killmails/85952298/ae94712a248fd9ff07e76651bf4999a2af692288/,99009716.0,2116006905.0,98451850,0,-14959513435950.182,-14959788739093.99,-14959788678109.898,670,,,,0,True,0.0,47465.0,,500021.0,,,
85952479,85952479,2020-07-28T02:08:26Z,30045329,60015147,0300b430d7647c00e0a3f30e50a96f26d9444f32,552385.09,5214096.49,1,True,False,False,https://esi.evetech.net/v1/killmails/85952479/0300b430d7647c00e0a3f30e50a96f26d9444f32/,,2115159519.0,98541271,1650,-582453515350.8666,-15661660829.245926,-211588423977.76395,32880,,,,1650,True,0.0,54577.0,,500026.0,,,
85952518,85952518,2020-07-28T02:11:09Z,30003216,50008663,e57165546839edae182859404ee42a95bdf9e960,3575908.38,29181892.65,1,False,False,False,https://esi.evetech.net/v1/killmails/85952518/e57165546839edae182859404ee42a95bdf9e960/,99003581.0,2116636710.0,98538918,3017,635313800096.9307,971375366445.54,1000476071015.7998,649,99007640.0,936314110.0,98524686.0,1087,True,1.5,29990.0,27381.0,,,,
85952553,85952553,2020-07-28T02:14:22Z,30000142,60003760,dae514a666214bd00d17c7e912d1f1ccca569fe6,65187815.21,97154668.05,3,False,False,False,https://esi.evetech.net/v1/killmails/85952553/dae514a666214bd00d17c7e912d1f1ccca569fe6/,99005590.0,94473741.0,98364021,14971,-107303362267.72122,-18744973917.996017,436489077263.7919,24702,,93435110.0,818447861.0,3126,True,-1.6,17738.0,2961.0,,,,
85952540,85952540,2020-07-28T02:13:17Z,30003114,50008859,7c051e708ba83676ca79d66f2055f456eb2e4e35,35376094.62,50920236.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952540/7c051e708ba83676ca79d66f2055f456eb2e4e35/,498125261.0,549274650.0,98420562,3437,638218069132.6818,90150513067.38376,-1337223815532.8977,11393,99006625.0,93183048.0,98628858.0,138,True,-1.0,593.0,2205.0,,,,
85952357,85952357,2020-07-28T02:00:16Z,32000102,0,9410e1490762e6e36a040546109c479d6b36084a,17382682.46,71426386.1,16,False,False,False,https://esi.evetech.net/v1/killmails/85952357/9410e1490762e6e36a040546109c479d6b36084a/,99009865.0,1834143203.0,98228242,8021,-14959474109370.94,-14959788685159.074,-14959788653761.494,624,495729389.0,1853603295.0,98608371.0,4255,True,-5.3,622.0,2913.0,,,,
85952466,85952466,2020-07-28T02:07:41Z,30002538,40161540,dc43a97ad83c989cf805ea1ca2ea288b2218659b,2038416.36,2038416.36,1,False,False,False,https://esi.evetech.net/v1/killmails/85952466/dc43a97ad83c989cf805ea1ca2ea288b2218659b/,,2117235060.0,98637786,421,-459012956942.8221,62341327254.32272,-2613778388958.6016,670,99009265.0,2112902026.0,1619450262.0,421,True,-10.0,583.0,27361.0,,,,
85952369,85952369,2020-07-28T02:00:53Z,30002813,40178438,d9f9f8a193c934dcada13b56f3128523f195ef1d,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952369/d9f9f8a193c934dcada13b56f3128523f195ef1d/,,2112533133.0,1000181,461,-147750908564.99933,101595217495.9143,113147907489.18765,670,495729389.0,2112440738.0,98608371.0,461,True,-0.9,17928.0,3074.0,,500004.0,,
85952374,85952374,2020-07-28T02:01:29Z,32000102,0,1a12f969aee5ddcb33f0b3c40b0502472eeaed22,37962068.16,72523581.58,16,False,False,False,https://esi.evetech.net/v1/killmails/85952374/1a12f969aee5ddcb33f0b3c40b0502472eeaed22/,99009865.0,91489099.0,98228242,17454,-14959474098972.465,-14959788708661.902,-14959788742770.992,2006,495729389.0,1347145101.0,98608371.0,8933,True,-9.9,622.0,2913.0,,,,
85952378,85952378,2020-07-28T02:01:42Z,32000102,0,c6633a62d8d9fc196134d0ad4f59da54383ddec3,86179965.28,86179965.28,1,False,False,False,https://esi.evetech.net/v1/killmails/85952378/c6633a62d8d9fc196134d0ad4f59da54383ddec3/,99009865.0,91489099.0,98228242,466,-14959474098824.592,-14959788708514.03,-14959788742918.865,33328,495729389.0,1853603295.0,98608371.0,27,True,-5.3,622.0,27371.0,,,,
85952395,85952395,2020-07-28T02:02:39Z,32000102,0,010270f18cca66c9ef0a15d8844dfa34dadeda1b,10000.0,10000.0,1,False,False,False,https://esi.evetech.net/v1/killmails/85952395/010270f18cca66c9ef0a15d8844dfa34dadeda1b/,99009865.0,1834143203.0,98228242,461,-14959474112039.547,-14959788698320.48,-14959788667326.21,670,495729389.0,1853603295.0,98608371.0,461,True,-5.3,622.0,2913.0,,,,
85952547,85952547,2020-07-28T02:13:51Z,32000013,0,bc9fbd9ecee9c5225144ccad7b5c22bdc7d9d8fc,15505988.53,51573255.14,8,False,False,False,https://esi.evetech.net/v1/killmails/85952547/bc9fbd9ecee9c5225144ccad7b5c22bdc7d9d8fc/,99009865.0,1834143203.0,98228242,6286,-14959513407078.602,-14959788673133.293,-14959788759043.055,624,495729389.0,1853603295.0,98608371.0,3850,True,-5.3,622.0,2913.0,,,,
85952464,85952464,2020-07-28T02:07:21Z,30002538,40161540,e1e038066180b5acbaa2df5a680e5a717a376efe,31647.88,33258.49,3,False,False,False,https://esi.evetech.net/v1/killmails/85952464/e1e038066180b5acbaa2df5a680e5a717a376efe/,,2117235060.0,98637786,554,-459012956960.2251,62341327293.21495,-2613778389171.5107,588,99009265.0,2112902026.0,1619450262.0,554,True,-10.0,583.0,27361.0,,,,
